RegionName,StateName,SizeRank,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
Rexburg,ID,517,,,,,,,,,,,,,,868.5722656421744,857.2380514794614,858.3054796446761,859.732504910425,866.3482633948619,887.0017246708697,923.9764758756108,947.8343357094908,965.6828468669698,966.7018803528764,973.3262996086808,989.5230159675912,1005.7541232242486,1028.3149996114612,1040.320801944406,1051.3093723923726,1052.80201726869,1060.682299946869,1062.6135916341218,1068.7059199405355,1070.2046131049926,1081.55475051168,1084.531668653801,1099.2184036960662,1077.7430829417108,1079.6954843218607,1053.5439191535163,1074.88366947085,1074.807672896713,1092.6854205205825,1090.901975803676,1086.2055552119516,1092.967537114169,1100.5606856481998,1117.0645168007777,1107.784985762348,1099.2771411787376,1091.0787180749935,1085.9214047247387,1093.6632913127885,1105.6746031746034
Lewiston,ID,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.0509976328317,1628.903231803603,1650.0911047917966,1643.888888888889
Laconia,NH,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.937760635118,1912.5
Georgetown,SC,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.819631987379,2108.0
Athens,OH,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.2791429372528,899.8956791292132,915.3686360634056,926.9978489586156,971.0433591850356,1015.4799501095304,1046.6014292653758,1081.0235588617932,1033.8638528717204,1010.7791628449957,983.5799552236332,1007.681635008992,1003.2214491291068,1036.2513019252124,1016.9722222222222
Sanford,NC,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.022030980086,1570.9467895513826,1562.7708987081578,1568.022680100341,1620.3705894657269,1563.3227711136003,1612.4228089512312,1591.82665712921,1663.3181296530909,1672.936756444275,1689.8004813516557,1715.2093640192766,1706.111111111111
Enid,OK,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.562306596402,1133.691592898698,1145.4847573908353,1156.2663407876466,1162.7628971945162,1158.671294096239,1148.0667081612055,1127.0138678120627,1132.602325245702,1137.8462356169289,1156.6434340970034,1155.2930124002332,1157.3685597120466,1156.3878619428112,1161.3739685363782,1165.2426136278093,1159.271048004142,1174.9590492754237,1176.522392531672,1181.5643885093457,1174.6243713344245,1173.0207596425569,1180.4636655142476,1176.438644127326,1195.786691454815,1206.6666666666667
Walla Walla,WA,525,,,,,,,,,,,,,,,,,,,,,,,,,,1348.361986694291,1344.8882083456251,1351.7174730464178,1388.7184718554035,1396.5502205359137,1411.9144037248502,1394.5106555409377,1408.328444049565,1417.9222945875897,1434.8487907511824,1462.640604412568,,1458.831845762185,1456.8856861927277,1484.70653214426,1479.8579418004397,1479.0244532786091,1476.2834827335173,1488.9280857474666,1489.3803622654232,1509.09790242075,1518.7716628245205,1516.4318652701045,1525.5883287297606,1511.549674402943,1525.3716515486046,1510.3266222801346,1521.6072252889542,1531.295217209691
Albemarle,NC,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.8346428237153,1623.083227874714,1713.2535403840775,1727.5256052484165,1771.4282932478563,1818.611111111111
Hutchinson,KS,527,598.7309272377254,606.2625133786391,605.1191591925294,605.6600661151797,604.7401188184487,610.265015248104,616.3492948982557,619.2535559582199,615.9906137635314,614.2782921605564,613.478697108451,615.1599122547301,612.6820942342913,607.3118513283072,610.8486525318638,619.9679805879914,634.3544240760798,639.7166855372727,644.8993493406941,641.5601826821298,638.1929278139671,638.8251061826402,633.2831810334516,655.7234657522796,656.0587087512051,676.098448000045,658.4360879875923,670.0525362745758,673.4328434416489,691.6571615558163,702.255531713765,714.1281881831001,709.114619582184,708.8807023174627,694.2684264750312,718.8628611867741,722.8411037127258,744.1812967725475,738.0575700022284,737.6974243794155,739.214940559463,746.0175702253622,742.453679208659,753.7868283255477,763.0392304757916,783.6867912180608,771.5404095081693,763.990247210126,757.3281589173143,764.7027656780796,768.8356093805666,777.3054535967208,783.569772802148,790.8730158730159
Hudson,NY,528,,,,,,,,,,,,,,,,,,,,,,,,,1821.9661701240057,1768.407097593397,1845.3822477208437,1900.2018542823544,1918.6630967179808,1887.919435780136,1888.814256034552,1938.8591495495496,1942.6896726648604,1959.085922997101,1936.9785479290608,2033.8169931729285,2032.2094461935149,2066.322335265618,2016.1713732669264,2021.203944735423,2059.386156600568,1997.610322223971,2049.3278684958755,2035.1624000353863,2162.9492540058604,2172.951403657848,2225.28038466695,2135.6985081659213,2241.316976172149,2272.5133930961097,2360.453970741213,2219.580181495129,2195.387710038324,2266.25
Starkville,MS,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.9775395425945,1283.3531864701054,1298.0061811947849,1303.6323735625565,1337.707586013203,1340.1834713248766,1343.176996812995,1345.1406538155793,1355.428571428571
Carlsbad,NM,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.3668489917327,1908.588680985869,1875.4904743066136,1883.4295154062956,1887.5
Gillette,WY,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.6209664820122,1027.4467678855192,1030.8747808639189,1041.058556577057,1025.4976753510236,1007.460385899382,1004.5301173436088,1018.1116919951128,1055.0266015240145,1081.2489831959806,1113.9763909097385,1110.4220781525858,1099.25
Granbury,TX,535,1285.084477781994,1283.9380244446663,1301.397968462664,1294.697161987901,1306.8114821180482,1308.4992974901836,1302.304681964234,1287.9287099290564,1289.3602643284826,1312.6018940255733,1340.1112362152378,1358.6576966249777,1361.2239777848424,1384.5992778158738,1411.958424319183,1442.9975056872431,1441.129540412803,1401.3068379402266,1422.1855065569569,1426.9979354797597,1473.8438346983332,1455.4052381803033,1506.0875650101789,1533.3144864861576,1557.2005234852634,1551.3110853093597,1560.6113463812771,1578.4560543738469,1575.045455029693,1574.5904240218715,1586.144901616845,1617.0698948066397,1642.796132654535,1667.0225390949677,1651.964019089573,1677.507139125593,1663.5763856055414,1638.782076001686,1606.1277149082923,1606.2158562942172,1640.7105407277515,1655.725116886455,1663.4071591427776,1682.9819681099905,1660.698078511689,1664.494691208962,1666.54182713099,1675.836321740259,1710.3574621792786,1742.949458579176,1753.348203211514,1752.322294922489,1739.4025250453574,1754.1833333333334
Sayre,PA,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.040851434091,1045.8333333333333
Salina,KS,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.5748514212664,1037.2745601400184,983.9311637647236,994.3057525244626,1002.4605925513844,1053.5915948476245,1052.8367643240356,1082.8389525988705,1080.8007204230544,1062.4626119483596,1062.417187294285,1079.6675848910895,1118.011647509726,1097.5
Marietta,OH,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.5
Fergus Falls,MN,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.1011186474348,920.0349222342708,934.6590339969634,915.5465799115308,927.2566785010767,923.4673167621416,938.8888888888888
Barre,VT,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.25
Oneonta,NY,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0418784414687,1670.9166666666663
Columbus,MS,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.5525450322089,1088.2483487286902,1118.7815994129105,1118.5844071051374,1128.5356559297418,1152.990586365586,1186.684125826223,1216.2666666666669
Ardmore,OK,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.1723634296484,1150.0
Charleston,IL,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.5079580135549,752.5
Fernley,NV,550,,,,,,,,,,,,,,1512.6299133870623,1501.8174206659385,1516.4395538997203,1559.336223133894,1591.6814680031866,1617.661970325022,1608.358724353821,1608.5444913962838,1614.8891751522558,1648.1136341190097,1635.6177737658138,1636.5551689726003,1612.4130094419552,1638.4702892161836,1657.8933040244451,1688.7591893925803,1687.815613484346,1680.9465032816215,1686.4225104479567,1686.1703315681943,1694.28993450267,1688.2495278941133,1699.678950286346,1689.5148799615004,1698.206499093612,1707.128236862805,1733.5407671986811,1760.7224967925597,1779.1269883614073,1783.8927741688997,1753.7593825960926,1764.6830689805563,1765.5848758166708,1810.2226275263636,1804.57699306624,1808.128722981684,1782.9473852503634,1770.6074922690111,1809.490178491165,1839.8954755411355,1858.809523809524
Carson City,NV,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.3476627145053,1886.925802025168,1953.7685970809744,1954.6230020249332,1939.5923417923616,1910.9338265206293,1935.284320556712,1940.5648334660088,1941.573666870208,1931.2105300279245,1963.2563688534024,2004.8384018952056,2001.7683183577565,1983.1124586728977,1956.168895597316,1979.431501542072,2032.1078628167545,2041.0038045069089,2029.3191468546552,1988.4080794607328,1992.1164021164025
Eagle Pass,TX,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.545904543936,1581.893358063177,1602.5
Calhoun,GA,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.0513140033568,1651.9506346655437,1683.3333333333333
Cullowhee,NC,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.6155856307205,1236.0440549786429,,1215.3538401534488,1259.3806015322634,1291.482449504682,1352.0112975656627,1347.1010262838424,1359.9033979458868,1333.826529892416,1290.6188228660212,1261.1837750496436,,1301.3319871787935,1331.6829106233577,1345.8333333333333
Kearney,NE,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.6306513236543,1449.1634140758288,1462.639961730398,1480.0
Fairmont,WV,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.6718750630756,930.1219964804092,957.521067653492,985.9758996164894,1018.8501559139106,,,987.249351768112,1017.2222222222222
Ontario,OR,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.2570495613738,,1477.2060622840993,1513.888888888889
Gaffney,SC,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.0999567801052,941.1834366933956,977.6502335585128,994.9587638094632,991.9397999980316,982.2266372285754,978.4753800751448,1000.3094254297124,1023.0612554240848,1031.7167063458758,1029.6955997131502,1006.1811027436712,1022.5600518057328,1040.743382869608,1049.1748309966388,1022.7777777777776
Branson,MO,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.549685454613,1107.6960583187006,1122.2870963443274,1156.791574276714,1171.8481249066303,1166.3478315050395,1185.3200514066798,1172.2762704761208,1187.5659864226857,1186.3354317639328,1198.907719434891,1181.489152265679,1186.3338783950162,1199.2063492063492
Cedar City,UT,562,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.3888364456338,1465.630066851119,1465.6176253357032,1503.5743332905054,1479.6109337709097,1496.3555760926504,1465.681446811021,1490.9099776250423,1468.8614508025948,1462.9809903002874,1395.034894114311,1411.764535212855,1430.3054501692145,1475.855274656367,1468.8988113331,1486.104899269854,1508.077441858405,1529.55206763417,1552.8858496506575,1570.8454617360726,1553.4727207966953,1516.2595739787555,1490.4220865963744,1515.4227637016038,1528.4133381973177,1520.622756718934,1521.8634308726448,1534.611111111111
Oxford,MS,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.6076696686,1833.5083611978796,1815.2476952021025,1719.334005944235,1709.233801392501,1741.2657773420876,1865.0163821527408,1912.9804158245288,1936.6228938807085,1919.5619047619048
Edwards,CO,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896.51634494095,3808.8223284158175,3776.8972649179,3672.652739551591,3678.320866924061,3644.621141610288,3765.971834439465,3909.02267383535,4022.341255738125,4080.455923202157,3940.747117683218,4193.260854055172,4211.399599770076,4318.326119414015,4141.626753738345,4058.443986371253,4083.8095238095234
Durango,CO,567,,,,,,,,,,,,,1446.4744160503103,1473.1682547113512,1495.7926292135614,1551.2797127476604,1568.033503946853,1600.7835736640925,1629.6557898712483,1670.436847662968,1717.241449711879,1707.6465983544254,1686.1835107251486,1660.0087654238998,1687.476728885115,1709.8358320201123,1752.984216738882,1778.8277550495925,1830.0070550736975,1837.2211505018115,1840.1560302126356,1834.9982047906367,1831.931925064578,1829.9830063991112,1811.970133689624,1819.023205151409,1820.557545666994,1846.7270229202363,1853.677084290523,1872.4247328343672,1884.383342394672,1887.090420125264,1915.0876659486091,1917.8085396923068,1916.576556712264,1890.6234380820651,1865.1110525352583,1841.7262746460904,1876.1908421637563,1882.111438739431,1918.4076399875576,1900.946372817213,1926.0959554554609,1938.828171828172
Sonora,CA,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.4663115442895,1600.681531313715,1601.2362690833313,1541.5481753643626,1592.275154641434,1604.074216165138,1641.4010856191148,1674.4444444444443
Tiffin,OH,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.8709884944069,919.5
Glasgow,KY,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.6405890961382,1329.1666666666663
St. Marys,GA,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.7462746871513,1424.6803065781062,1425.8675186549417,1438.9230131023396,1439.7701784892856,1457.2303470608388,1454.813264814256,1455.897421273905,1450.7741538545058,1454.769801567752,1445.9988277807702,1456.1978477810358,1464.0730304393242,1486.2385278971306,1497.7270050607517,1512.158878727299,1528.172265618295,1531.810442045025,1515.1705734648906,1516.0531287893416,1510.7880040069688,1509.319217829701,1500.3359235398336,1512.185739146597,1547.2863892815856,1578.9563492063492
Boone,NC,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.44696063918,2514.2071455766336,2408.5264351703654,2418.8058781932086,2347.5150506220616,2330.073394018857,2371.604653485476,2470.128503695189,2610.4166666666665
Warrensburg,MO,578,732.9762289646235,744.6600961111045,744.654374707978,749.118353672809,742.2003334658816,744.2172575254224,748.7652233364358,762.2567552630171,766.7143347246725,771.2891110522805,763.9789316863038,775.6233516142396,778.4526578054056,785.8872955201148,791.8877196110769,807.9318703283136,818.410526501592,819.9155208917515,813.3263844442138,820.8808111970569,817.456747420265,824.9284645472852,825.0830325682986,833.1008714720083,836.971239925963,849.0397544171592,859.3113464447092,865.0781369466903,867.7636666071699,870.7362319461984,870.4791041450454,869.6358309087419,883.3263066345799,890.8619925277641,900.7479243726596,903.0827089883852,915.3010127012916,918.5061794375172,916.7614866780996,913.515342822368,919.0972169060104,923.2313489799442,924.179067040282,934.0918294368556,936.2456884937752,943.3339260820442,936.173712760104,957.4393982137492,956.7877774791096,967.4862606584128,956.3383280857288,971.315529114607,970.938931232428,984.9934640522875
Fort Leonard Wood,MO,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.7012518510792,949.3172824023208,925.5031278670674,925.3282693767007,933.0856424426912,933.42991987651,931.5255086026032,946.4787663916064,954.169605019104,953.0240706344528,939.5869714179491,940.8885698881188,958.0555581696544,968.242490842491
Elizabeth City,NC,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.9832417800549,1346.9749857891418,1387.273685856737,1359.5491972505006,1345.966749534384,1340.2832651504089,1355.9567965701087,1340.5446943988106,1348.801688128971,1371.9385832532075,1405.4124718196244,1409.408227061385,1463.474052406245,1450.5618570568972,1465.3000999738376,1420.99535066483,1470.188074584329,1436.7239764544563,1437.7920501574513,1413.6705217481397,1450.435370465755,1469.738969912907,1530.1092613169126,1557.638888888889
Payson,AZ,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.4758065181495,1530.0
Athens,TN,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.4483944809078,904.3248938868702,,930.9702343183218,935.2133637352096,956.9818004995384,958.3898422039016,973.5645099987204,964.6644449155413,993.7687476352344,970.668269447998,995.8013530872804,970.239917009434,1021.9444444444443
Enterprise,AL,585,888.9541313633466,887.3343777093617,906.2909539528752,913.4056412804198,922.5626196894676,924.7123237474052,933.944972840723,935.9444489197832,936.1501747551516,942.2926817307412,946.7127059613388,966.0369719574676,1007.7087900115738,1031.5707717973517,1029.861039218946,1013.0181035477134,1019.321578332816,1034.1824682624667,1036.7344278847434,1042.71427832601,1051.3897315082318,1068.2818070831458,1073.8709367336205,1078.7554190851167,1098.0796465609874,1121.0883547051828,1155.5713171630423,1174.7212806689358,1192.615792243707,1209.7133942748226,1200.564515789952,1198.1478845663214,1192.5725649001945,1202.6536681514158,1209.550667882474,1201.6647328269985,1195.029435020739,1198.3592468242464,1221.836724353632,1243.2228916950787,1263.9358826452442,1269.351936583882,1280.5645014798788,1281.0390848407608,1280.623273486775,1279.056694748546,1269.0335449602649,1274.0890996697435,1270.94607003137,1277.8863016855505,1254.4183582304604,1259.420978696452,1267.393649679984,1295.4992229992229
Ashland,OH,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.5249572820783,,825.7004212224153,827.7845831500648,831.2360391928212,848.0038307930072,877.4025436891931,887.7643508452088,894.4761991770667,905.569910520886,915.7478134930994,920.333847601124,902.8787454243884,892.6786651440525,922.2222222222222
Milledgeville,GA,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.5855477841344,1139.7741586112736,1138.147228410079,1178.047684179962,1189.6413025070046,,1199.416977614006,1219.6905982940018,1215.5111057174074,1258.6716925437065,1264.039718048016,1266.111111111111
Kerrville,TX,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.335284981413,1540.2831716161434,1565.744369184126,1603.8870173423857,1630.4668734860677,1620.2203952458729,1616.8760812228818,1590.740431327267,1606.480357897644,1565.166336260261,1562.9737660154954,1620.078178589852,1635.7527733027623,1632.7691186392883,1587.260809338797,1611.5119047619046
Bartlesville,OK,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.362258990712,1260.3895877638624,1289.8574935687147,1307.730425140696,1334.0002729410587,1340.2074220058685,1337.1140392397665,1312.5580127252842,1319.5761918089986,1304.8019153344285,1318.797729891478,1307.0743842690383,1319.7627695244753,1334.004172061793,1369.7726238809628,1381.3397479131092,1408.9166666666667
Platteville,WI,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.5
Corsicana,TX,592,,,,,,,,,,,,,,,,,,,,,,,,,1074.0848143042826,1101.2826543482447,1090.7901058086743,1115.8979752558018,1123.0014063166627,1155.007029926002,1143.286660426087,1160.133130621633,1167.154839668421,1170.8954224636936,1157.9900403284607,1143.6106246564216,1174.935043456528,1179.7943511719363,1176.943197537896,1140.0463735670844,1145.4946948712604,1152.858329684813,1174.2809727474114,1188.9584364105024,1181.052738928048,1190.882488419616,1170.0548928706337,1169.7384883365437,1136.338346064044,1145.177147477881,1175.9648628488264,1210.451477128531,1217.125746294215,1240.861111111111
Pahrump,NV,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.8431622333471,1299.9535383438188,1291.7284854248423,1281.842705777041,1263.0130688172187,1278.019984151851,1286.6498833311457,1286.387242286978,1286.112507739566,1272.157396319012,1305.3042238757544,1326.8508201140974,1377.311717649972,1325.179118241311,1350.1145760343447,1368.8746407646115,1410.4030501374475,1408.1924349349383,1426.9444444444443
